Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
INN05614,2,0,0,1,Not Selected,0,Room_Type 1,65,2018,10,28,Online,0,0,0,80.1,2,Not_Canceled
INN25482,3,0,1,2,Meal Plan 1,0,Room_Type 4,58,2018,6,10,Online,0,0,0,159.3,2,Not_Canceled
INN29504,2,0,0,2,Not Selected,0,Room_Type 1,26,2018,4,15,Online,0,0,0,115,0,Canceled
INN12184,2,0,1,2,Meal Plan 1,0,Room_Type 1,114,2017,7,27,Online,0,0,0,76.5,2,Not_Canceled
INN11707,2,0,0,4,Meal Plan 1,0,Room_Type 1,175,2018,8,2,Online,0,0,0,99.45,1,Not_Canceled
INN19378,2,0,1,0,Meal Plan 1,0,Room_Type 1,286,2018,10,16,Offline,0,0,0,90,0,Canceled
INN15449,2,0,0,1,Not Selected,0,Room_Type 1,109,2018,10,11,Online,0,0,0,108,0,Canceled
INN05091,2,0,1,1,Meal Plan 1,0,Room_Type 4,10,2018,4,23,Online,0,0,0,146,1,Canceled
INN23444,2,0,2,5,Meal Plan 1,0,Room_Type 4,2,2018,11,6,Offline,0,0,0,78.2,1,Not_Canceled
INN26182,2,0,0,3,Meal Plan 1,1,Room_Type 1,90,2018,3,24,Offline,0,0,0,72.58,1,Not_Canceled
INN05415,2,0,1,1,Not Selected,0,Room_Type 1,42,2018,9,19,Online,0,0,0,112.59,1,Canceled
INN05842,2,0,2,1,Not Selected,0,Room_Type 1,18,2018,12,31,Online,0,0,0,119.1,2,Not_Canceled
INN32037,2,0,2,0,Meal Plan 1,0,Room_Type 4,88,2018,10,2,Online,0,0,0,132.3,1,Canceled
INN24232,2,0,2,2,Meal Plan 1,0,Room_Type 4,7,2018,3,25,Online,0,0,0,161,0,Canceled
INN28835,2,1,1,3,Meal Plan 1,0,Room_Type 4,79,2018,3,28,Offline,0,0,0,103.28,1,Not_Canceled
INN11629,2,0,0,2,Meal Plan 1,0,Room_Type 1,131,2018,9,9,Online,0,0,0,129.6,0,Canceled
INN13152,2,2,0,3,Meal Plan 1,1,Room_Type 6,154,2018,6,28,Online,0,0,0,177.3,3,Not_Canceled
INN32905,2,0,1,2,Meal Plan 1,0,Room_Type 1,80,2018,11,4,Online,0,0,0,94.6,1,Not_Canceled
INN05339,2,0,2,3,Meal Plan 1,1,Room_Type 1,169,2018,7,30,Online,0,0,0,101.25,2,Canceled
INN14439,2,0,0,2,Meal Plan 1,0,Room_Type 1,177,2018,6,3,Offline,0,0,0,100,0,Canceled
INN36142,1,0,2,2,Meal Plan 1,0,Room_Type 5,3,2018,7,10,Corporate,0,0,0,143,0,Not_Canceled
INN20139,2,0,0,3,Meal Plan 1,0,Room_Type 4,67,2018,5,31,Online,0,0,0,140.4,1,Not_Canceled
INN03930,1,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,8,8,Online,0,0,0,153,0,Not_Canceled
INN22091,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104,0,Not_Canceled
INN25932,1,0,1,2,Meal Plan 1,0,Room_Type 1,279,2018,10,10,Offline,0,0,0,76.5,1,Not_Canceled
INN28156,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2017,8,29,Online,0,0,0,96,0,Not_Canceled
INN01437,3,0,2,2,Meal Plan 1,0,Room_Type 1,17,2017,12,18,Offline,0,0,0,82,1,Not_Canceled
INN13129,2,0,2,1,Not Selected,0,Room_Type 1,39,2018,2,13,Online,0,0,0,67.5,1,Not_Canceled
INN19359,2,0,2,0,Meal Plan 1,0,Room_Type 1,119,2018,6,26,Online,0,0,0,96.3,1,Not_Canceled
INN26926,1,0,0,1,Not Selected,0,Room_Type 1,0,2018,11,17,Online,0,0,0,95,1,Not_Canceled
INN16744,1,0,1,5,Not Selected,0,Room_Type 1,26,2018,3,28,Online,0,0,0,119.7,0,Canceled
INN07598,2,0,1,1,Meal Plan 1,0,Room_Type 1,9,2018,6,13,Online,0,0,0,107,1,Not_Canceled
INN25957,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120,0,Canceled
INN15046,2,0,2,4,Meal Plan 1,1,Room_Type 4,45,2018,6,17,Online,0,0,0,135.9,1,Not_Canceled
INN13485,2,0,1,1,Meal Plan 1,0,Room_Type 1,26,2018,11,19,Online,0,0,0,104,1,Canceled
INN34868,2,0,2,2,Not Selected,0,Room_Type 1,162,2018,8,27,Online,0,0,0,80.75,0,Canceled
INN28057,1,0,0,2,Meal Plan 1,0,Room_Type 1,9,2018,3,2,Corporate,0,0,0,55,0,Canceled
INN13811,1,0,1,0,Meal Plan 1,0,Room_Type 1,7,2018,4,18,Online,0,0,0,104,0,Canceled
INN14278,3,0,1,3,Meal Plan 1,0,Room_Type 4,48,2018,4,11,Online,0,0,0,130.05,0,Canceled
INN29438,1,0,1,1,Meal Plan 1,0,Room_Type 1,45,2018,11,19,Online,0,0,0,86.4,0,Canceled
INN35280,2,0,2,5,Meal Plan 1,0,Room_Type 1,34,2018,11,27,Online,0,0,0,68.45,1,Not_Canceled
INN06361,2,0,2,1,Not Selected,0,Room_Type 1,89,2018,4,9,Online,0,0,0,79.5,1,Not_Canceled
INN17531,2,0,1,2,Meal Plan 1,0,Room_Type 1,81,2017,7,27,Online,0,0,0,76.5,1,Canceled
INN03569,2,0,0,3,Not Selected,0,Room_Type 1,240,2018,8,18,Online,0,0,0,85.5,1,Canceled
INN02066,2,0,1,4,Meal Plan 1,0,Room_Type 1,32,2017,10,5,Online,0,0,0,97.92,2,Not_Canceled
INN22600,2,0,2,2,Meal Plan 1,0,Room_Type 5,59,2018,3,25,Online,0,0,0,104.65,0,Not_Canceled
INN22496,2,0,1,5,Meal Plan 1,0,Room_Type 4,110,2018,8,1,Online,0,0,0,120.3,1,Not_Canceled
INN22573,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104,0,Not_Canceled
INN10740,2,2,1,1,Meal Plan 1,0,Room_Type 6,0,2018,4,16,Online,0,0,0,190,0,Not_Canceled
INN16435,1,0,0,2,Meal Plan 1,0,Room_Type 1,13,2018,11,16,Online,0,0,0,73.15,1,Not_Canceled
INN28651,2,0,2,1,Meal Plan 1,0,Room_Type 1,179,2018,10,1,Online,0,0,0,108.9,1,Canceled
INN21370,2,0,0,1,Not Selected,0,Room_Type 1,28,2018,3,18,Online,0,0,0,79,0,Canceled
INN35084,3,0,1,2,Meal Plan 1,0,Room_Type 4,29,2018,5,20,Online,0,0,0,159.2,2,Not_Canceled
INN14445,2,0,1,3,Meal Plan 1,0,Room_Type 1,166,2018,7,7,Online,0,0,0,96.79,1,Canceled
INN24346,2,0,1,2,Meal Plan 1,0,Room_Type 1,2,2018,10,7,Online,0,0,0,133.47,1,Not_Canceled
INN33344,2,1,0,2,Meal Plan 1,0,Room_Type 1,62,2018,7,26,Online,0,0,0,121.5,1,Not_Canceled
INN14621,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,11,28,Corporate,0,0,0,77,0,Not_Canceled
INN08207,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
INN21825,2,0,2,1,Meal Plan 1,0,Room_Type 2,44,2018,4,23,Offline,0,0,0,95,0,Not_Canceled
INN15591,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60,0,Canceled
INN05930,2,0,2,1,Meal Plan 1,0,Room_Type 1,59,2018,11,26,Online,0,0,0,93.6,1,Not_Canceled
INN35509,1,0,2,1,Meal Plan 1,0,Room_Type 1,72,2018,4,3,Online,0,0,0,76.5,0,Canceled
INN13267,2,0,0,3,Meal Plan 1,0,Room_Type 4,14,2018,6,28,Online,0,0,0,152.67,1,Canceled
INN34325,2,0,0,2,Meal Plan 1,0,Room_Type 4,117,2018,5,6,Online,0,0,0,123.3,1,Not_Canceled
INN18614,2,0,1,1,Meal Plan 1,0,Room_Type 1,45,2018,6,18,Offline,0,0,0,85.5,0,Not_Canceled
INN00090,2,0,0,3,Meal Plan 1,0,Room_Type 5,146,2018,8,9,Offline,0,0,0,113.56,0,Not_Canceled
INN01545,2,0,1,2,Meal Plan 1,0,Room_Type 1,133,2018,3,11,Offline,0,0,0,84.33,1,Not_Canceled
INN34026,2,0,2,5,Meal Plan 1,0,Room_Type 1,207,2018,8,7,Online,0,0,0,90.95,1,Not_Canceled
INN06430,2,0,0,1,Meal Plan 1,0,Room_Type 4,18,2018,6,11,Online,0,0,0,156,0,Canceled
INN10730,2,0,2,2,Not Selected,0,Room_Type 1,18,2018,12,2,Online,0,0,0,76.29,0,Not_Canceled
INN12376,2,0,0,2,Not Selected,0,Room_Type 1,38,2018,7,26,Online,0,0,0,125.1,1,Canceled
INN30321,2,0,0,2,Not Selected,0,Room_Type 1,2,2018,11,25,Online,0,0,0,95,0,Not_Canceled
INN10900,2,0,1,2,Meal Plan 1,0,Room_Type 1,25,2018,8,22,Online,0,0,0,110.46,1,Not_Canceled
INN32183,2,0,2,4,Meal Plan 1,0,Room_Type 1,160,2018,4,27,Offline,0,0,0,90,0,Canceled
INN01082,2,0,0,1,Not Selected,0,Room_Type 1,31,2018,9,16,Online,0,0,0,125.1,1,Not_Canceled
INN34413,2,2,0,1,Meal Plan 1,0,Room_Type 6,13,2017,8,27,Online,0,0,0,153,2,Not_Canceled
INN02184,2,0,1,0,Not Selected,1,Room_Type 1,14,2018,2,8,Online,0,0,0,90,1,Not_Canceled
INN04316,2,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,11,25,Online,0,0,0,93.6,1,Not_Canceled
INN24602,1,0,1,0,Meal Plan 1,0,Room_Type 1,60,2018,11,20,Online,0,0,0,86.4,2,Not_Canceled
INN32368,2,0,2,1,Meal Plan 1,0,Room_Type 4,21,2018,5,21,Online,0,0,0,156,0,Canceled
INN29976,2,1,2,1,Meal Plan 1,0,Room_Type 1,61,2018,9,25,Online,0,0,0,152.1,1,Canceled
INN30042,2,0,1,2,Meal Plan 1,0,Room_Type 1,22,2017,9,4,Online,0,0,0,76.81,0,Not_Canceled
INN09800,2,0,2,0,Meal Plan 1,0,Room_Type 4,16,2018,2,28,Online,0,0,0,106,0,Canceled
INN06405,2,0,1,1,Meal Plan 1,0,Room_Type 1,15,2018,12,10,Online,0,0,0,107.5,0,Not_Canceled
INN07357,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,2018,10,23,Online,0,0,0,115,1,Canceled
INN15647,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65,1,Not_Canceled
INN22593,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Canceled
INN32091,2,0,2,5,Meal Plan 1,0,Room_Type 1,234,2018,9,12,Online,0,0,0,105.04,0,Canceled
INN02931,2,0,0,4,Meal Plan 1,0,Room_Type 1,178,2018,8,10,Online,0,0,0,99.45,2,Not_Canceled
INN13553,2,0,0,2,Meal Plan 1,0,Room_Type 4,74,2018,10,21,Online,0,0,0,132.3,0,Canceled
INN17921,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Canceled
INN33055,2,0,2,1,Meal Plan 1,0,Room_Type 1,57,2018,10,2,Online,0,0,0,118.8,2,Not_Canceled
INN15554,2,0,1,0,Not Selected,1,Room_Type 1,0,2017,12,21,Online,0,0,0,75,0,Not_Canceled
INN25662,2,0,1,4,Not Selected,0,Room_Type 1,196,2018,8,3,Online,0,0,0,80.75,1,Not_Canceled
INN12253,1,0,0,1,Meal Plan 1,1,Room_Type 1,12,2018,10,12,Corporate,1,0,2,67,0,Not_Canceled
INN00208,2,0,2,3,Meal Plan 1,0,Room_Type 1,34,2018,8,21,Offline,0,0,0,85,0,Not_Canceled
INN12029,2,0,0,4,Meal Plan 1,0,Room_Type 4,94,2018,5,11,Offline,0,0,0,106.08,0,Not_Canceled
INN31998,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2018,5,7,Online,0,0,0,141,0,Canceled
INN01153,2,0,2,3,Meal Plan 1,0,Room_Type 4,118,2018,5,1,Online,0,0,0,107.95,0,Not_Canceled
INN16817,2,0,0,1,Meal Plan 1,1,Room_Type 4,5,2018,11,8,Online,0,0,0,224,3,Not_Canceled
INN22489,2,0,0,1,Meal Plan 2,0,Room_Type 1,41,2017,9,4,Offline,0,0,0,110,0,Not_Canceled
INN34527,2,0,0,2,Meal Plan 2,0,Room_Type 1,291,2018,8,19,Offline,0,0,0,115,0,Canceled
INN17071,2,0,2,2,Not Selected,0,Room_Type 1,10,2018,8,7,Online,0,0,0,139,2,Not_Canceled
INN02804,1,0,0,1,Meal Plan 1,0,Room_Type 5,16,2018,2,6,Corporate,0,0,0,86,0,Not_Canceled
INN32150,2,0,0,3,Meal Plan 1,0,Room_Type 1,128,2018,10,11,Online,0,0,0,118.8,1,Canceled
INN07099,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2018,11,23,Online,0,0,0,104,2,Not_Canceled
INN08624,2,0,0,2,Meal Plan 1,0,Room_Type 1,50,2017,10,21,Online,0,0,0,94.5,1,Not_Canceled
INN13252,1,0,0,3,Meal Plan 1,0,Room_Type 1,63,2018,1,19,Offline,0,0,0,71,0,Not_Canceled
INN19303,2,0,0,3,Meal Plan 1,0,Room_Type 1,105,2018,10,12,Offline,0,0,0,75,0,Canceled
INN33105,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN32330,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110,0,Canceled
INN09638,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120,0,Not_Canceled
INN09774,2,0,0,4,Not Selected,0,Room_Type 1,113,2018,3,29,Online,0,0,0,55.63,0,Not_Canceled
INN02048,2,0,1,3,Meal Plan 1,0,Room_Type 1,54,2018,3,17,Online,0,0,0,89.46,0,Canceled
INN04990,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Online,0,0,0,115,1,Canceled
INN16955,2,0,0,1,Meal Plan 1,0,Room_Type 4,3,2018,4,20,Online,0,0,0,116,1,Not_Canceled
INN05399,1,0,1,2,Meal Plan 1,0,Room_Type 1,10,2018,10,14,Online,0,0,0,119,0,Canceled
INN19194,2,0,2,2,Not Selected,0,Room_Type 1,59,2018,7,3,Online,0,0,0,78.35,1,Not_Canceled
INN31520,2,0,0,4,Meal Plan 1,0,Room_Type 4,70,2018,5,25,Online,0,0,0,102.1,2,Not_Canceled
INN05872,1,0,0,4,Meal Plan 1,0,Room_Type 1,17,2018,1,13,Online,0,0,0,63.37,0,Not_Canceled
INN30004,2,0,0,3,Meal Plan 1,0,Room_Type 1,25,2018,1,12,Offline,0,0,0,40.67,0,Not_Canceled
INN00539,1,0,0,1,Meal Plan 1,0,Room_Type 1,35,2018,3,10,Online,0,0,0,71.1,0,Canceled
INN06664,2,0,1,2,Meal Plan 1,0,Room_Type 1,95,2018,2,5,Offline,0,0,0,72,0,Not_Canceled
INN29827,1,0,0,1,Meal Plan 1,0,Room_Type 1,22,2017,11,17,Corporate,0,0,0,62,1,Not_Canceled
INN13187,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104,0,Not_Canceled
INN24577,1,0,1,2,Meal Plan 1,0,Room_Type 1,2,2017,10,12,Complementary,0,0,0,0,0,Not_Canceled
INN17070,2,0,0,1,Meal Plan 2,0,Room_Type 1,101,2018,10,21,Online,0,0,0,153,2,Canceled
INN06177,2,0,1,5,Meal Plan 1,1,Room_Type 1,103,2018,7,12,Online,0,0,0,114.3,1,Not_Canceled
INN31463,2,0,0,5,Meal Plan 1,1,Room_Type 1,33,2018,10,25,Online,0,0,0,138,2,Not_Canceled
INN22557,2,2,1,3,Meal Plan 1,1,Room_Type 6,9,2018,2,25,Online,0,0,0,182,0,Not_Canceled
INN20921,2,0,0,1,Meal Plan 1,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,80,0,Not_Canceled
INN05806,1,0,2,1,Meal Plan 2,0,Room_Type 1,138,2017,8,22,Offline,0,0,0,72.5,0,Not_Canceled
INN06363,1,0,0,3,Meal Plan 1,0,Room_Type 1,5,2018,11,15,Corporate,1,0,11,65,1,Not_Canceled
INN22668,1,0,0,2,Meal Plan 1,0,Room_Type 1,44,2017,9,17,Online,0,0,0,85.5,1,Not_Canceled
INN23515,2,0,2,3,Meal Plan 1,1,Room_Type 1,156,2018,8,14,Online,0,0,0,115.25,1,Canceled
INN12572,2,0,0,1,Meal Plan 1,0,Room_Type 1,112,2018,9,8,Online,0,0,0,129.6,0,Canceled
INN12872,2,0,2,1,Meal Plan 1,0,Room_Type 1,87,2018,6,26,Online,0,0,0,102.3,1,Not_Canceled
INN11449,2,0,0,1,Meal Plan 1,0,Room_Type 1,9,2018,8,11,Corporate,1,3,13,75,0,Not_Canceled
INN02995,2,0,0,3,Meal Plan 1,0,Room_Type 1,43,2018,11,1,Offline,0,0,0,75,0,Not_Canceled
INN24977,1,0,0,4,Meal Plan 1,0,Room_Type 1,256,2018,8,31,Online,0,0,0,90.95,0,Canceled
INN36170,1,0,2,4,Meal Plan 1,0,Room_Type 1,0,2018,9,4,Offline,0,0,0,85,1,Not_Canceled
INN04942,2,0,0,1,Not Selected,0,Room_Type 1,3,2018,8,23,Online,0,0,0,139,1,Not_Canceled
INN18063,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,12,13,Corporate,1,0,2,79,1,Not_Canceled
INN17321,2,2,0,1,Meal Plan 1,0,Room_Type 6,43,2018,3,1,Online,0,0,0,153.9,0,Canceled
INN16498,2,0,1,3,Meal Plan 2,0,Room_Type 1,136,2018,6,30,Online,0,0,0,123.25,0,Not_Canceled
INN19523,2,0,1,2,Meal Plan 2,0,Room_Type 1,105,2017,10,12,Offline,0,0,0,110,0,Canceled
INN29727,2,1,1,1,Meal Plan 1,0,Room_Type 4,135,2018,7,16,Offline,0,0,0,102.09,0,Canceled
INN26439,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109,0,Not_Canceled
INN14282,1,0,0,1,Meal Plan 1,0,Room_Type 1,9,2017,9,10,Online,0,0,0,95,2,Not_Canceled
INN31323,2,0,0,1,Meal Plan 2,0,Room_Type 1,21,2018,3,4,Online,0,0,0,129,0,Canceled
INN18990,1,0,0,1,Meal Plan 2,0,Room_Type 1,221,2018,8,12,Offline,0,0,0,73,0,Not_Canceled
INN34019,2,0,0,3,Not Selected,0,Room_Type 1,21,2018,2,17,Online,0,0,0,79,1,Not_Canceled
INN29895,2,1,2,3,Meal Plan 2,0,Room_Type 1,25,2018,11,18,Online,0,0,0,146.7,2,Not_Canceled
INN05040,2,2,0,2,Meal Plan 1,0,Room_Type 6,34,2018,3,18,Online,0,0,0,162.45,0,Canceled
INN13303,2,1,2,5,Meal Plan 1,0,Room_Type 1,98,2018,7,2,Online,0,0,0,130.5,2,Not_Canceled
INN19739,3,0,0,1,Meal Plan 1,0,Room_Type 4,6,2018,4,15,Online,0,0,0,167,1,Not_Canceled
INN25982,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130,0,Canceled
INN12039,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104,0,Not_Canceled
INN20720,2,0,0,1,Meal Plan 1,0,Room_Type 4,53,2018,8,6,Online,0,0,0,149.4,1,Not_Canceled
INN12761,2,2,2,3,Meal Plan 1,0,Room_Type 6,155,2018,12,29,Online,0,0,0,148.58,1,Canceled
INN28799,2,0,0,3,Meal Plan 1,0,Room_Type 1,72,2018,4,14,Online,0,0,0,105.3,3,Not_Canceled
INN21538,2,0,2,1,Meal Plan 1,1,Room_Type 1,147,2018,8,14,Online,0,0,0,123.3,1,Not_Canceled
INN02990,2,0,0,1,Not Selected,0,Room_Type 1,49,2018,3,17,Online,0,0,0,71.1,1,Canceled
INN19904,2,0,0,3,Meal Plan 1,0,Room_Type 6,40,2018,9,20,Online,0,0,0,207.9,2,Not_Canceled
INN29084,2,0,0,2,Meal Plan 1,0,Room_Type 1,79,2018,4,15,Online,0,0,0,96.3,1,Not_Canceled
INN23370,3,0,0,1,Meal Plan 1,0,Room_Type 4,35,2018,4,22,Online,0,0,0,137.7,0,Not_Canceled
INN00745,2,0,2,1,Meal Plan 2,0,Room_Type 1,4,2017,8,8,Offline,0,0,0,94.5,0,Not_Canceled
INN34585,2,0,2,1,Meal Plan 1,0,Room_Type 1,172,2018,7,3,Online,0,0,0,96.3,2,Not_Canceled
INN10929,2,0,1,3,Meal Plan 1,0,Room_Type 2,134,2018,6,2,Online,0,0,0,114.96,1,Not_Canceled
INN36109,2,0,2,2,Meal Plan 1,0,Room_Type 1,24,2018,12,25,Online,0,0,0,95.2,1,Not_Canceled
INN33249,2,0,1,2,Not Selected,0,Room_Type 1,97,2018,4,25,Online,0,0,0,85.5,0,Not_Canceled
INN10455,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,9,Online,0,0,0,164,1,Not_Canceled
INN34663,2,0,2,3,Meal Plan 1,0,Room_Type 1,8,2018,11,27,Online,0,0,0,65.54,0,Canceled
INN35766,2,0,0,2,Meal Plan 1,0,Room_Type 1,301,2018,11,18,Offline,0,0,0,52,0,Canceled
INN15367,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2017,12,3,Offline,0,0,0,55,0,Not_Canceled
INN30139,2,0,1,1,Meal Plan 1,0,Room_Type 1,75,2018,9,17,Offline,0,0,0,80.75,0,Not_Canceled
INN27223,2,0,0,1,Meal Plan 1,0,Room_Type 1,180,2017,10,16,Offline,0,0,0,70,0,Canceled
INN25034,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,5,24,Online,0,0,0,114.75,0,Not_Canceled
INN24192,2,0,0,4,Meal Plan 1,0,Room_Type 4,25,2018,6,14,Online,0,0,0,126.23,1,Not_Canceled
INN08573,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Offline,0,0,0,160,0,Canceled
INN00858,2,0,1,2,Not Selected,0,Room_Type 1,40,2018,3,7,Online,0,0,0,82.1,1,Not_Canceled
INN28403,2,0,0,1,Meal Plan 1,0,Room_Type 1,30,2018,7,8,Online,0,0,0,135.9,1,Not_Canceled
INN11519,2,0,0,2,Not Selected,0,Room_Type 1,3,2018,2,25,Online,0,0,0,83.5,1,Not_Canceled
INN06034,2,0,2,1,Meal Plan 1,0,Room_Type 1,275,2018,10,1,Online,0,0,0,106.2,0,Canceled
INN10242,2,0,1,2,Meal Plan 1,0,Room_Type 1,234,2018,9,5,Online,0,0,0,106.2,1,Canceled
INN21163,1,0,2,2,Meal Plan 1,0,Room_Type 1,3,2018,9,18,Corporate,1,4,45,65,0,Not_Canceled
INN09532,2,0,0,2,Meal Plan 1,0,Room_Type 1,50,2018,11,9,Online,0,0,0,145.69,0,Canceled
INN05527,2,0,2,1,Meal Plan 2,0,Room_Type 5,39,2018,1,9,Offline,0,0,0,114.8,0,Not_Canceled
INN18757,2,0,2,1,Meal Plan 1,0,Room_Type 1,13,2018,5,8,Online,0,0,0,111,2,Not_Canceled
INN18664,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76,0,Not_Canceled
INN32657,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100,0,Not_Canceled
INN03278,3,0,2,2,Meal Plan 1,0,Room_Type 1,77,2018,5,15,Online,0,0,0,150.45,1,Canceled
INN00559,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,2017,10,20,Online,0,0,0,135,1,Not_Canceled
INN17907,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2018,12,12,Corporate,1,0,11,65,1,Not_Canceled
INN28360,2,0,0,3,Meal Plan 1,0,Room_Type 1,86,2018,3,10,Offline,0,0,0,58,0,Not_Canceled
INN22307,2,1,1,2,Meal Plan 1,0,Room_Type 1,16,2018,6,13,Online,0,0,0,132.33,0,Canceled
INN28109,2,0,0,1,Meal Plan 1,1,Room_Type 7,7,2018,6,3,Complementary,0,0,0,0,2,Not_Canceled
INN20727,2,1,1,2,Meal Plan 1,0,Room_Type 1,154,2018,7,1,Online,0,0,0,112.5,2,Canceled
INN32100,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75,0,Not_Canceled
INN30186,2,0,1,1,Meal Plan 1,0,Room_Type 1,19,2017,9,21,Online,0,0,0,124,0,Not_Canceled
INN27018,2,0,2,5,Meal Plan 1,0,Room_Type 1,96,2017,8,22,Online,0,0,0,76.5,0,Canceled
INN19117,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75,0,Not_Canceled
INN20096,1,0,0,1,Meal Plan 2,0,Room_Type 1,48,2017,9,11,Offline,0,0,0,80,0,Not_Canceled
INN22443,2,0,0,2,Not Selected,0,Room_Type 1,61,2018,7,26,Online,0,0,0,94.5,0,Canceled
INN25930,2,0,1,3,Meal Plan 1,0,Room_Type 1,3,2017,9,10,Online,0,0,0,126.25,2,Not_Canceled
INN27749,2,0,1,2,Not Selected,0,Room_Type 1,0,2018,7,8,Online,0,0,0,135.67,0,Not_Canceled
INN04099,3,0,0,4,Meal Plan 1,0,Room_Type 6,31,2018,9,7,Online,0,0,0,152.81,1,Canceled
INN17876,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65,0,Canceled
INN32424,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2018,7,2,Online,0,0,0,151,1,Canceled
INN06444,3,0,1,3,Meal Plan 2,0,Room_Type 5,5,2018,8,4,Online,0,0,0,228.8,0,Canceled
INN14790,2,0,2,6,Meal Plan 1,0,Room_Type 4,9,2018,1,16,Online,0,0,0,61.5,0,Not_Canceled
INN30266,2,0,2,4,Meal Plan 1,0,Room_Type 4,23,2018,12,30,Online,0,0,0,115.9,2,Not_Canceled
INN28947,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73,0,Not_Canceled
INN35160,2,0,0,4,Meal Plan 1,0,Room_Type 1,116,2017,12,29,Online,0,0,0,85.5,1,Not_Canceled
INN06578,2,0,2,1,Not Selected,0,Room_Type 1,20,2018,9,11,Offline,0,0,0,85,0,Not_Canceled
INN02718,2,0,0,2,Not Selected,0,Room_Type 1,13,2018,8,19,Online,0,0,0,128.5,3,Not_Canceled
INN25837,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130,0,Canceled
INN21375,1,0,1,2,Meal Plan 1,0,Room_Type 1,11,2017,11,30,Offline,0,0,0,55,0,Not_Canceled
INN28097,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,4,18,Online,0,0,0,89,0,Not_Canceled
INN19613,2,0,1,3,Meal Plan 1,0,Room_Type 4,112,2018,5,2,Online,0,0,0,107.95,1,Not_Canceled
INN07669,2,1,0,1,Meal Plan 1,0,Room_Type 1,24,2018,3,24,Online,0,0,0,159,0,Canceled
INN28385,2,0,0,3,Meal Plan 1,0,Room_Type 1,146,2017,12,29,Offline,0,0,0,75,0,Not_Canceled
INN18263,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109,0,Not_Canceled
