...1,TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1675580,1675580,2023-06-24T16:02:00Z,2055,131,431.94,15091320,174,0,0
1620422,1620422,2023-06-19T03:56:19Z,3071,2603,1206.72,14615779,169,1,1
207180,207180,2023-01-22T13:28:06Z,38,225,248.15,1862886,21,0,0
1479709,1479709,2023-06-04T10:39:07Z,4422,7924,438.7,13343947,154,0,0
466379,466379,2023-02-18T13:02:39Z,2000,624,247.1,4194159,48,0,0
810344,810344,2023-03-26T12:09:46Z,2713,5291,7.97,7301386,84,0,0
6516,6516,2023-01-01T14:38:29Z,3176,7438,476.02,52709,0,0,0
1623627,1623627,2023-06-19T10:32:02Z,253,3311,9.45,14639522,169,0,0
580767,580767,2023-03-02T12:22:12Z,2059,8017,693.96,5228532,60,0,0
1478594,1478594,2023-06-04T09:00:58Z,3581,6839,754.12,13338058,154,0,0
432917,432917,2023-02-15T05:41:20Z,1839,1688,111.93,3908480,45,0,0
1560061,1560061,2023-06-12T15:40:29Z,1640,9648,575.98,14053229,162,0,0
130400,130400,2023-01-14T13:16:50Z,2396,5347,93.15,1171010,13,0,0
1512776,1512776,2023-06-07T17:43:54Z,2515,3680,321.71,13628634,157,0,0
938839,938839,2023-04-08T17:26:01Z,2826,6460,247.14,8443561,97,0,0
1595340,1595340,2023-06-16T11:08:50Z,891,7719,642.47,14382530,166,1,2
900195,900195,2023-04-04T17:17:43Z,7,7793,102.68,8097463,93,0,0
161028,161028,2023-01-17T16:45:25Z,3866,3226,83.66,1442725,16,0,0
1021763,1021763,2023-04-17T12:37:12Z,2040,823,754.28,9203832,106,0,0
772402,772402,2023-03-22T12:18:51Z,1663,3214,1133.49,6956331,80,1,1
961147,961147,2023-04-11T07:28:48Z,2444,8114,342.61,8666928,100,0,0
1622647,1622647,2023-06-19T09:01:57Z,1365,212,334.49,14634117,169,0,0
821268,821268,2023-03-27T13:58:11Z,2334,9421,107.94,7394291,85,0,0
1367634,1367634,2023-05-23T14:17:03Z,4602,3739,156.97,12320223,142,0,0
1709993,1709993,2023-06-28T10:14:20Z,584,7533,671.02,15416060,178,0,0
48403,48403,2023-01-06T03:20:55Z,4429,4558,288.11,444055,5,0,0
708280,708280,2023-03-15T17:36:00Z,249,2358,159.36,6370560,73,0,0
1246429,1246429,2023-05-10T23:54:18Z,4858,7736,42.75,11231658,129,0,0
103384,103384,2023-01-11T16:12:08Z,3461,8418,1022.51,922328,10,1,1
836170,836170,2023-03-29T07:43:36Z,3857,5171,180.07,7544616,87,0,0
1027875,1027875,2023-04-18T07:23:02Z,3936,945,183.14,9271382,107,0,0
1275449,1275449,2023-05-14T03:11:01Z,2769,417,987.31,11502661,133,0,0
1609126,1609126,2023-06-17T18:17:03Z,2923,779,792.78,14494623,167,0,0
1521292,1521292,2023-06-08T15:38:33Z,845,3594,574.08,13707513,158,0,0
906449,906449,2023-04-05T11:50:23Z,4024,3634,181.09,8164223,94,0,0
251839,251839,2023-01-27T08:17:11Z,2737,7131,803.35,2276231,26,0,0
263113,263113,2023-01-28T11:00:34Z,147,5051,893.37,2372434,27,0,0
1621424,1621424,2023-06-19T06:43:29Z,2709,3675,254.36,14625809,169,0,0
846764,846764,2023-03-30T09:21:26Z,1242,6262,412.23,7636886,88,0,0
469688,469688,2023-02-18T19:19:12Z,4877,5030,691.76,4216752,48,0,0
364625,364625,2023-02-07T23:00:47Z,4918,2241,427.96,3279647,37,0,0
750451,750451,2023-03-20T08:24:58Z,1244,9799,215.16,6769498,78,0,0
484652,484652,2023-02-20T11:21:33Z,3408,4118,536.85,4360893,50,0,0
726888,726888,2023-03-17T16:32:18Z,3766,214,961.37,6539538,75,0,0
398961,398961,2023-02-11T12:45:55Z,1770,7969,54.35,3588355,41,0,0
1361435,1361435,2023-05-23T02:06:31Z,335,8699,200.66,12276391,142,0,0
611046,611046,2023-03-05T14:54:49Z,2099,1675,29.94,5496889,63,0,0
1176224,1176224,2023-05-03T14:27:08Z,4868,8891,517.58,10592828,122,0,0
910776,910776,2023-04-05T20:10:09Z,885,3177,165.52,8194209,94,0,0
307676,307676,2023-02-02T03:39:31Z,283,9325,841.46,2777971,32,0,0
848892,848892,2023-03-30T12:29:38Z,1849,407,538.94,7648178,88,0,0
471550,471550,2023-02-19T05:29:08Z,4390,4773,1026.74,4253348,49,1,1
1302288,1302288,2023-05-16T17:34:39Z,4861,1037,91.35,11727279,135,0,0
1265032,1265032,2023-05-12T20:15:41Z,1952,8724,124.19,11391341,131,0,0
1123709,1123709,2023-04-28T07:29:26Z,2202,8091,218.71,10135766,117,0,0
528840,528840,2023-02-25T05:25:38Z,4223,8044,1070.07,4771538,55,1,1
89112,89112,2023-01-10T09:15:46Z,181,4594,111.47,810946,9,0,0
1083447,1083447,2023-04-23T23:47:52Z,2593,2854,294.63,9762472,112,0,0
1000729,1000729,2023-04-15T09:49:26Z,4845,3304,568.89,9020966,104,0,0
871931,871931,2023-04-01T19:03:46Z,4399,4357,811.41,7844626,90,0,0
154964,154964,2023-01-17T07:02:42Z,3126,8916,489.87,1407762,16,0,0
1702240,1702240,2023-06-27T12:56:00Z,1974,6267,506.05,15339360,177,0,0
1130700,1130700,2023-04-28T19:52:29Z,947,8578,738.75,10180349,117,0,0
945907,945907,2023-04-09T13:20:13Z,3029,8167,254.61,8515213,98,0,0
1021067,1021067,2023-04-17T11:39:06Z,2742,191,498.6,9200346,106,0,0
1708397,1708397,2023-06-28T07:37:12Z,1179,3597,17.88,15406632,178,0,0
968606,968606,2023-04-11T22:29:55Z,1960,6169,225.96,8720995,100,0,0
963333,963333,2023-04-11T11:05:09Z,2118,4295,391.15,8679909,100,0,0
1205619,1205619,2023-05-06T15:30:23Z,517,1174,1029.85,10855823,125,1,1
439657,439657,2023-02-15T16:37:05Z,4658,5772,221.62,3947825,45,0,0
971895,971895,2023-04-12T09:36:07Z,124,906,196.24,8760967,101,0,0
88126,88126,2023-01-10T07:40:13Z,3395,4365,15.56,805213,9,0,0
324499,324499,2023-02-03T16:29:35Z,3459,3372,804.91,2910575,33,0,0
1447245,1447245,2023-06-01T00:02:10Z,1913,5715,1362.45,13046530,151,1,1
1432118,1432118,2023-05-30T10:33:06Z,4799,8522,958.72,12911586,149,0,0
806851,806851,2023-03-26T06:08:09Z,3913,68,55.69,7279689,84,0,0
1341205,1341205,2023-05-20T19:23:02Z,1078,4953,1083.78,12079382,139,1,1
701300,701300,2023-03-15T05:40:15Z,1350,6581,354.45,6327615,73,0,0
781046,781046,2023-03-23T11:08:33Z,3065,8963,666.88,7038513,81,0,0
798174,798174,2023-03-25T08:07:59Z,550,4390,148.64,7200479,83,0,0
639196,639196,2023-03-08T14:03:09Z,4474,9884,510.48,5752989,66,0,0
239074,239074,2023-01-25T18:54:34Z,3866,4260,955.47,2141674,24,0,0
1303990,1303990,2023-05-17T01:53:06Z,270,4887,210.07,11757186,136,0,0
1027498,1027498,2023-04-18T06:36:26Z,4355,2017,60.97,9268586,107,0,0
230449,230449,2023-01-25T01:37:52Z,477,425,82.59,2079472,24,0,0
449252,449252,2023-02-16T16:29:32Z,4509,6450,235.09,4033772,46,0,0
86244,86244,2023-01-10T01:06:34Z,2816,9192,85.33,781594,9,0,0
1015136,1015136,2023-04-16T17:37:51Z,3211,5638,125.49,9135471,105,0,0
1603244,1603244,2023-06-17T08:34:52Z,2102,440,507.76,14459692,167,0,0
1586832,1586832,2023-06-15T12:38:49Z,970,6648,987.01,14301529,165,0,0
1522462,1522462,2023-06-08T17:51:04Z,1143,3436,127.45,13715464,158,0,0
1463613,1463613,2023-06-02T15:03:12Z,3643,5607,1340.89,13186992,152,1,1
515214,515214,2023-02-23T14:38:43Z,2859,9713,811.99,4631923,53,0,0
1048709,1048709,2023-04-20T10:19:34Z,2684,8850,392.36,9454774,109,0,0
346026,346026,2023-02-06T03:24:29Z,4398,6024,591.9,3122669,36,0,0
88520,88520,2023-01-10T08:21:51Z,3573,6988,1796.94,807711,9,1,1
104142,104142,2023-01-11T17:51:16Z,3145,1398,395.12,928276,10,0,0
22097,22097,2023-01-03T09:15:13Z,4699,74,949.77,206113,2,0,0
48685,48685,2023-01-06T04:21:22Z,964,1939,122.55,447682,5,0,0
1228266,1228266,2023-05-09T06:11:38Z,3998,3961,925.6,11081498,128,0,0
589762,589762,2023-03-03T11:46:23Z,4143,1399,292.59,5312783,61,0,0
585470,585470,2023-03-03T02:34:48Z,3959,5728,501.33,5279688,61,0,0
1399922,1399922,2023-05-27T03:10:51Z,3837,2167,454.89,12625851,146,0,0
842059,842059,2023-03-29T17:00:00Z,4239,7355,463.74,7578000,87,0,0
805464,805464,2023-03-25T22:58:46Z,1372,8791,891.92,7253926,83,0,0
320036,320036,2023-02-03T09:34:02Z,4231,2286,1223.3,2885642,33,1,1
813565,813565,2023-03-26T17:24:41Z,1391,1742,120.09,7320281,84,0,0
856392,856392,2023-03-31T09:19:28Z,630,2793,1368.62,7723168,89,1,1
663632,663632,2023-03-11T07:25:31Z,4630,9714,150,5988331,69,0,0
311984,311984,2023-02-02T11:52:50Z,2382,9604,781.21,2807570,32,0,0
1349385,1349385,2023-05-21T15:59:29Z,2559,1753,1020.24,12153569,140,1,1
1490036,1490036,2023-06-05T11:44:18Z,1211,9759,834.53,13434258,155,0,0
1554766,1554766,2023-06-12T07:36:57Z,467,6705,940.76,14024217,162,0,0
376781,376781,2023-02-09T08:30:25Z,288,3948,868.79,3400225,39,0,0
736997,736997,2023-03-18T17:28:17Z,158,1733,1037.54,6629297,76,1,1
21061,21061,2023-01-03T07:24:13Z,993,3751,49.95,199453,2,0,0
510544,510544,2023-02-23T07:14:58Z,3823,304,82.76,4605298,53,0,0
1681209,1681209,2023-06-25T09:58:26Z,130,1481,42.95,15155906,175,0,0
385354,385354,2023-02-10T06:15:34Z,2897,3882,1471.15,3478534,40,1,1
1342414,1342414,2023-05-21T03:27:53Z,1804,5119,1206.03,12108473,140,1,1
1375790,1375790,2023-05-24T12:19:45Z,2631,1247,452.05,12399585,143,0,0
1367297,1367297,2023-05-23T13:48:31Z,3942,558,301.26,12318511,142,0,0
978141,978141,2023-04-12T22:06:45Z,4052,1990,43.46,8806005,101,0,0
1136149,1136149,2023-04-29T12:10:05Z,1642,7252,444.4,10239005,118,0,0
670353,670353,2023-03-11T18:47:10Z,2881,9866,477.13,6029230,69,0,0
390406,390406,2023-02-10T14:17:03Z,3372,4619,424.54,3507423,40,0,0
1204808,1204808,2023-05-06T14:09:34Z,880,28,724.66,10850974,125,0,0
828720,828720,2023-03-28T10:53:39Z,4271,2051,884.06,7469619,86,0,0
1752709,1752709,2023-07-02T17:36:32Z,1931,6009,521.19,15788192,182,0,0
170570,170570,2023-01-18T16:22:05Z,1476,5579,803.07,1527725,17,0,0
772944,772944,2023-03-22T13:04:35Z,638,7047,513.87,6959075,80,0,0
588407,588407,2023-03-03T09:47:03Z,659,5958,492.28,5305623,61,0,0
647175,647175,2023-03-09T11:43:26Z,3189,859,579.17,5831006,67,0,0
738459,738459,2023-03-19T00:05:39Z,723,8137,502.59,6653139,77,0,0
1628481,1628481,2023-06-19T18:39:18Z,34,3193,144.28,14668758,169,0,0
818009,818009,2023-03-27T09:15:08Z,4777,2531,535.22,7377308,85,0,0
870232,870232,2023-04-01T15:28:52Z,2883,905,37.61,7831732,90,0,0
950583,950583,2023-04-10T04:51:58Z,3639,5571,77.7,8571118,99,0,0
1065959,1065959,2023-04-22T06:31:38Z,1705,3213,466.46,9613898,111,0,0
685932,685932,2023-03-13T12:22:45Z,4447,3222,41.9,6178965,71,0,0
88793,88793,2023-01-10T08:47:25Z,1511,3039,408.37,809245,9,0,0
403255,403255,2023-02-12T01:12:44Z,4819,8187,825.54,3633164,42,0,0
1517784,1517784,2023-06-08T10:23:57Z,1479,3997,167.51,13688637,158,0,0
848203,848203,2023-03-30T11:29:13Z,934,7370,249.61,7644553,88,0,0
1491866,1491866,2023-06-05T14:24:37Z,2443,3689,1076.32,13443877,155,1,1
228418,228418,2023-01-24T16:27:55Z,2229,7059,461.97,2046475,23,0,0
1422397,1422397,2023-05-29T10:16:55Z,1415,6538,349.91,12824215,148,0,0
398606,398606,2023-02-11T12:18:28Z,245,9858,1076.73,3586708,41,1,1
220014,220014,2023-01-23T19:28:51Z,1864,1014,425.77,1970931,22,0,0
1295705,1295705,2023-05-16T06:40:31Z,3262,8919,416.52,11688031,135,0,0
43913,43913,2023-01-05T12:56:12Z,3085,6986,497.28,392172,4,0,0
1520935,1520935,2023-06-08T15:01:00Z,1333,9239,1104.12,13705260,158,1,1
712225,712225,2023-03-16T08:35:21Z,4526,4026,964.78,6424521,74,0,0
380079,380079,2023-02-09T13:16:46Z,1476,9898,325.55,3417406,39,0,0
536186,536186,2023-02-25T17:56:36Z,3788,1146,30.35,4816596,55,0,0
136790,136790,2023-01-15T08:31:09Z,2714,5672,346.87,1240269,14,0,0
1268120,1268120,2023-05-13T08:36:47Z,1516,6862,479.3,11435807,132,0,0
1349120,1349120,2023-05-21T15:30:19Z,4606,6609,458.42,12151819,140,0,0
1151478,1151478,2023-05-01T05:41:24Z,3066,4521,63.17,10388484,120,0,0
405214,405214,2023-02-12T07:51:36Z,2667,5574,786.39,3657096,42,0,0
212163,212163,2023-01-23T05:45:31Z,3236,1331,335.47,1921531,22,0,0
1431119,1431119,2023-05-30T09:04:11Z,3245,405,755.46,12906251,149,0,0
49768,49768,2023-01-06T07:12:15Z,2891,9625,1135.44,457935,5,1,1
174059,174059,2023-01-19T06:42:09Z,2391,1585,586.55,1579329,18,0,0
1501772,1501772,2023-06-06T14:48:43Z,547,7597,840.66,13531723,156,0,0
1442037,1442037,2023-05-31T11:09:24Z,4465,4200,346.4,13000164,150,0,0
1059853,1059853,2023-04-21T12:22:40Z,1086,7028,28200.25,9548560,110,1,3
395099,395099,2023-02-11T06:42:51Z,4996,6664,138.49,3566571,41,0,0
597402,597402,2023-03-04T08:54:33Z,4819,6892,1168.45,5388873,62,1,1
1657174,1657174,2023-06-22T17:58:10Z,4304,2526,128.01,14925490,172,0,0
310454,310454,2023-02-02T09:41:16Z,1850,882,297.72,2799676,32,0,0
845609,845609,2023-03-30T07:22:25Z,2261,7280,1159.62,7629745,88,1,1
1525056,1525056,2023-06-09T06:14:07Z,1384,7385,568.23,13760047,159,0,0
906348,906348,2023-04-05T11:40:14Z,1664,6828,27.87,8163614,94,0,0
1508018,1508018,2023-06-07T10:00:45Z,1476,2669,1122.65,13600845,157,1,1
570285,570285,2023-03-01T11:00:44Z,3492,1951,9.63,5137244,59,0,0
1712152,1712152,2023-06-28T13:18:43Z,2133,474,1125.84,15427123,178,1,1
204874,204874,2023-01-22T10:19:44Z,3424,5769,691.06,1851584,21,0,0
1092265,1092265,2023-04-24T19:29:42Z,3038,5977,674.07,9833382,113,0,0
969267,969267,2023-04-12T03:46:42Z,132,4327,25.35,8740002,101,0,0
873810,873810,2023-04-02T05:23:13Z,3701,6205,131.99,7881793,91,0,0
832342,832342,2023-03-28T16:27:31Z,4055,5665,41.32,7489651,86,0,0
915229,915229,2023-04-06T10:34:36Z,1221,52,731.22,8246076,95,0,0
1041451,1041451,2023-04-19T13:30:40Z,4891,2882,250.37,9379840,108,0,0
902144,902144,2023-04-05T02:59:44Z,2505,5043,156.63,8132384,94,0,0
1460842,1460842,2023-06-02T10:58:04Z,1805,907,719.7,13172284,152,0,0
341103,341103,2023-02-05T12:30:49Z,3504,7291,295.48,3069049,35,0,0
1473590,1473590,2023-06-03T15:59:18Z,83,1996,1019.14,13276758,153,1,1
1305529,1305529,2023-05-17T07:06:54Z,1044,4471,126.4,11776014,136,0,0
1752208,1752208,2023-07-02T16:32:08Z,1321,5353,587.09,15784328,182,0,0
190857,190857,2023-01-20T19:24:13Z,1777,4190,141.04,1711453,19,0,0
1323510,1323510,2023-05-19T04:07:33Z,3550,7698,134.29,11938053,138,0,0
676510,676510,2023-03-12T12:32:20Z,654,5762,587.5,6093140,70,0,0
942506,942506,2023-04-09T08:04:15Z,1581,792,772.35,8496255,98,0,0
1283715,1283715,2023-05-14T18:46:50Z,2558,5614,1990.44,11558810,133,1,1
675268,675268,2023-03-12T10:41:40Z,4444,1592,44.92,6086500,70,0,0
878444,878444,2023-04-02T13:07:48Z,3725,3196,49.74,7909668,91,0,0
468653,468653,2023-02-18T16:46:54Z,2003,157,359.96,4207614,48,0,0
1506878,1506878,2023-06-07T08:09:02Z,3607,633,736.36,13594142,157,0,0
1446839,1446839,2023-05-31T20:53:04Z,721,6168,1679.26,13035184,150,1,1
1753020,1753020,2023-07-02T18:22:48Z,4319,3850,372.41,15790968,182,0,0
77278,77278,2023-01-09T04:55:10Z,4882,1326,563.03,708910,8,0,0
1264628,1264628,2023-05-12T18:55:49Z,2457,4933,1565.5,11386549,131,1,1
356493,356493,2023-02-07T06:00:45Z,384,9341,1277.92,3218445,37,1,1
1043568,1043568,2023-04-19T17:05:15Z,2923,8055,272.65,9392715,108,0,0
1659614,1659614,2023-06-23T05:53:15Z,833,7874,348.19,14968395,173,0,0
509351,509351,2023-02-23T03:53:22Z,128,1694,902.02,4593202,53,0,0
1421831,1421831,2023-05-29T09:25:40Z,3023,325,652.91,12821140,148,0,0
422241,422241,2023-02-13T22:57:33Z,1359,2002,17.97,3797853,43,0,0
1263434,1263434,2023-05-12T16:03:28Z,3754,8674,352.16,11376208,131,0,0
120851,120851,2023-01-13T13:26:39Z,2328,3274,706.03,1085199,12,0,0
918442,918442,2023-04-06T15:18:25Z,2650,7464,1183.69,8263105,95,1,1
466491,466491,2023-02-18T13:10:53Z,3432,1171,593.19,4194653,48,0,0
1281009,1281009,2023-05-14T13:35:26Z,1444,2515,992.15,11540126,133,0,0
1597632,1597632,2023-06-16T14:29:07Z,658,358,1329.8,14394547,166,1,1
1654575,1654575,2023-06-22T13:25:57Z,302,2727,39.43,14909157,172,0,0
918830,918830,2023-04-06T15:57:37Z,3564,2765,1456.5,8265457,95,1,1
1237150,1237150,2023-05-10T03:31:34Z,2781,7699,699.46,11158294,129,0,0
1381654,1381654,2023-05-25T06:00:13Z,3455,9128,1369.42,12463213,144,1,1
1056634,1056634,2023-04-21T07:14:16Z,2591,229,369.66,9530056,110,0,0
1098585,1098585,2023-04-25T13:06:55Z,767,899,84.54,9896815,114,0,0
718597,718597,2023-03-16T19:32:08Z,1631,3349,394.58,6463928,74,0,0
437859,437859,2023-02-15T13:42:30Z,1885,2809,120.51,3937350,45,0,0
696088,696088,2023-03-14T13:03:02Z,3107,3114,488.33,6267782,72,0,0
1406317,1406317,2023-05-27T15:03:22Z,2345,6639,821.33,12668602,146,0,0
315169,315169,2023-02-02T16:53:19Z,1077,3573,14.15,2825599,32,0,0
618553,618553,2023-03-06T11:51:07Z,2653,4537,981.07,5572267,64,0,0
1535930,1535930,2023-06-10T08:55:51Z,969,2584,1041.94,13856151,160,1,1
1525793,1525793,2023-06-09T07:40:13Z,1562,6417,906.43,13765213,159,0,0
1214762,1214762,2023-05-07T14:56:04Z,4059,7017,525.85,10940164,126,0,0
1056643,1056643,2023-04-21T07:15:27Z,4508,9840,368.89,9530127,110,0,0
510628,510628,2023-02-23T07:26:17Z,4439,3093,683.77,4605977,53,0,0
1264115,1264115,2023-05-12T17:35:27Z,1926,5110,1000.24,11381727,131,1,1
709471,709471,2023-03-15T22:19:23Z,3226,6558,604.69,6387563,73,0,0
197113,197113,2023-01-21T13:01:46Z,4317,9727,119.84,1774906,20,0,0
701979,701979,2023-03-15T07:13:54Z,4467,1808,600.24,6333234,73,0,0
1376415,1376415,2023-05-24T13:12:06Z,3288,6657,853.14,12402726,143,0,0
823010,823010,2023-03-27T17:04:27Z,4301,7483,588.93,7405467,85,0,0
1256716,1256716,2023-05-12T04:11:56Z,73,4491,625.68,11333516,131,0,0
1262027,1262027,2023-05-12T13:41:59Z,1466,6260,413.6,11367719,131,0,0
1682359,1682359,2023-06-25T11:39:39Z,2986,7647,248.48,15161979,175,0,0
941468,941468,2023-04-09T05:54:28Z,929,9489,442.55,8488468,98,0,0
228024,228024,2023-01-24T15:42:34Z,1785,9333,1044.72,2043754,23,1,1
899608,899608,2023-04-04T16:05:00Z,439,4730,170.64,8093100,93,0,0
267769,267769,2023-01-28T19:02:16Z,3451,9588,1108.32,2401336,27,1,1
471217,471217,2023-02-19T04:28:37Z,3507,8326,306.23,4249717,49,0,0
606710,606710,2023-03-05T08:31:38Z,783,3160,150.95,5473898,63,0,0
338443,338443,2023-02-05T08:38:41Z,3106,9779,382.11,3055121,35,0,0
1162348,1162348,2023-05-02T08:08:16Z,3461,4869,316.93,10483696,121,0,0
832923,832923,2023-03-28T17:44:44Z,3830,7831,339.1,7494284,86,0,0
1475706,1475706,2023-06-03T23:31:09Z,3489,6489,1307.46,13303869,153,1,1
623643,623643,2023-03-07T01:46:32Z,2462,9612,905.09,5622392,65,0,0
1193480,1193480,2023-05-05T11:42:33Z,4550,8479,625.19,10755753,124,0,0
1156320,1156320,2023-05-01T13:38:50Z,2557,162,32.33,10417130,120,0,0
344140,344140,2023-02-05T17:27:42Z,1106,3829,211.41,3086862,35,0,0
440023,440023,2023-02-15T17:22:33Z,4652,6562,281.8,3950553,45,0,0
379709,379709,2023-02-09T12:44:46Z,4030,2697,1346.95,3415486,39,1,1
918876,918876,2023-04-06T16:01:59Z,4151,9693,398.8,8265719,95,0,0
1352340,1352340,2023-05-22T04:28:04Z,2850,346,544.17,12198484,141,0,0
826460,826460,2023-03-28T07:19:42Z,2964,5856,784.1,7456782,86,0,0
1666218,1666218,2023-06-23T16:35:26Z,3110,2394,241.36,15006926,173,0,0
1450400,1450400,2023-06-01T09:33:45Z,66,1959,297.22,13080825,151,0,0
1133874,1133874,2023-04-29T08:43:34Z,108,910,643.78,10226614,118,0,0
1182434,1182434,2023-05-04T09:39:33Z,3736,4323,8.64,10661973,123,0,0
1048395,1048395,2023-04-20T09:53:11Z,2312,1454,37.61,9453191,109,0,0
1573898,1573898,2023-06-14T07:41:22Z,3345,7503,528.8,14197282,164,0,0
1181028,1181028,2023-05-04T07:09:52Z,3221,8653,683.95,10652992,123,0,0
1554274,1554274,2023-06-12T06:38:12Z,4505,3405,289.82,14020692,162,0,0
900309,900309,2023-04-04T17:33:24Z,2785,4463,1229.28,8098404,93,1,1
689829,689829,2023-03-13T19:46:16Z,1756,2545,46.06,6205576,71,0,0
258135,258135,2023-01-27T18:49:52Z,1926,1096,573.35,2314192,26,0,0
311100,311100,2023-02-02T10:34:57Z,1866,8557,1603.88,2802897,32,1,1
1619533,1619533,2023-06-18T21:22:41Z,3046,2377,242.84,14592161,168,0,0
162528,162528,2023-01-17T21:00:19Z,4231,9386,608.39,1458019,16,0,0
1504787,1504787,2023-06-07T01:37:30Z,768,8250,1278.91,13570650,157,1,1
822664,822664,2023-03-27T16:22:58Z,2938,2848,425.84,7402978,85,0,0
1065263,1065263,2023-04-22T04:39:02Z,1573,7573,792.83,9607142,111,0,0
656348,656348,2023-03-10T11:07:31Z,1740,6088,727.8,5915251,68,1,2
644271,644271,2023-03-09T07:04:14Z,230,3809,237.78,5814254,67,0,0
161960,161960,2023-01-17T19:01:57Z,4424,7963,502.67,1450917,16,0,0
1319106,1319106,2023-05-18T13:24:06Z,628,6180,917.24,11885046,137,0,0
523947,523947,2023-02-24T13:21:55Z,2167,7565,118.49,4713715,54,0,0
601077,601077,2023-03-04T14:11:53Z,3868,9236,134.71,5407913,62,0,0
1737523,1737523,2023-07-01T08:29:49Z,4282,5488,205.1,15668989,181,0,0
1150590,1150590,2023-05-01T02:10:03Z,580,4143,984.96,10375803,120,0,0
1635183,1635183,2023-06-20T13:16:39Z,3026,9879,747.81,14735799,170,0,0
8319,8319,2023-01-01T18:05:43Z,2544,9114,262.54,65143,0,0,0
1512825,1512825,2023-06-07T17:52:44Z,917,1742,505.91,13629164,157,0,0
1216914,1216914,2023-05-07T19:53:34Z,1507,2846,523.62,10958014,126,0,0
1724570,1724570,2023-06-29T18:47:46Z,940,6993,484.76,15533266,179,0,0
47305,47305,2023-01-05T19:33:00Z,856,4206,340.04,415980,4,0,0
995517,995517,2023-04-14T16:20:22Z,4979,4293,206.85,8958022,103,0,0
1170868,1170868,2023-05-03T05:53:43Z,1366,1515,1107.83,10562023,122,1,1
1224499,1224499,2023-05-08T15:22:24Z,3270,3932,563.51,11028144,127,0,0
1278508,1278508,2023-05-14T10:05:11Z,3404,3383,677.95,11527511,133,0,0
1082456,1082456,2023-04-23T18:35:49Z,2531,111,15435.749999999998,9743749,112,1,3
1595850,1595850,2023-06-16T11:52:51Z,328,8867,1324.36,14385171,166,1,1
1673039,1673039,2023-06-24T12:13:49Z,2034,5153,337.19,15077629,174,0,0
1243949,1243949,2023-05-10T15:28:31Z,2212,7322,87.12,11201311,129,0,0
1693316,1693316,2023-06-26T13:44:37Z,233,148,311.17,15255877,176,0,0
416013,416013,2023-02-13T09:52:38Z,4302,9701,391.18,3750758,43,0,0
1508355,1508355,2023-06-07T10:30:27Z,4927,4115,253.93,13602627,157,0,0
571835,571835,2023-03-01T13:15:45Z,2510,3131,639.56,5145345,59,0,0
469092,469092,2023-02-18T17:40:26Z,4508,7028,477.06,4210826,48,0,0
1019180,1019180,2023-04-17T08:51:11Z,3422,5243,443.55,9190271,106,0,0
333945,333945,2023-02-04T16:26:32Z,311,2662,806.06,2996792,34,0,0
813514,813514,2023-03-26T17:15:42Z,3532,8111,363.29,7319742,84,0,0
426354,426354,2023-02-14T10:53:52Z,4361,9106,767.71,3840832,44,0,0
1621117,1621117,2023-06-19T06:00:25Z,4841,2331,1109.84,14623225,169,1,1
1350412,1350412,2023-05-21T17:58:32Z,2782,8558,117.52,12160712,140,0,0
118662,118662,2023-01-13T10:20:56Z,1148,1940,470.47,1074056,12,0,0
519696,519696,2023-02-24T06:34:05Z,2656,8431,320.74,4689245,54,0,0
1155785,1155785,2023-05-01T12:54:45Z,1864,24,278.21,10414485,120,0,0
1560293,1560293,2023-06-12T16:06:41Z,3471,1491,251.94,14054801,162,0,0
493469,493469,2023-02-21T10:17:53Z,2852,5783,1898.02,4443473,51,1,1
634983,634983,2023-03-08T07:39:43Z,1728,824,226.13,5729983,66,0,0
1429764,1429764,2023-05-30T06:30:19Z,2338,9261,239.38,12897019,149,0,0
935509,935509,2023-04-08T11:56:51Z,615,7591,36.8,8423811,97,0,0
398959,398959,2023-02-11T12:45:44Z,4074,870,1406.63,3588344,41,1,1
1641137,1641137,2023-06-21T07:48:02Z,1405,4384,42.64,14802482,171,0,0
95304,95304,2023-01-10T20:18:05Z,2690,4644,264.3,850685,9,0,0
188365,188365,2023-01-20T14:18:03Z,3734,3695,135.09,1693083,19,0,0
572024,572024,2023-03-01T13:33:42Z,3027,1455,354.72,5146422,59,0,0
467916,467916,2023-02-18T15:23:46Z,2949,8242,909.32,4202626,48,0,0
402271,402271,2023-02-11T18:54:06Z,1598,4421,1101.85,3610446,41,1,1
1028526,1028526,2023-04-18T08:33:37Z,478,2366,101.37,9275617,107,0,0
481718,481718,2023-02-20T06:30:28Z,3786,5443,1459.22,4343428,50,1,1
4875,4875,2023-01-01T12:13:04Z,684,6893,675.19,43984,0,0,0
